julian_date,date,time,x,y,z,vx,vy,vz,range,radial_velocity
2460182.435787037,2023-Aug-25,22:27:32,-57476.742360502794,-369144.89644821547,-27398.6318010517,1.041404694812097,17.950252915785327,9.642678031470313,374596.0698014715,13.563595131316111
2460182.439259259,2023-Aug-25,22:32:32,-57164.30047457507,-369171.69396018086,-27413.08630409351,1.041541095807895,17.77975648994981,9.629991232920387,374575.7255494443,13.562072186216907
2460182.442731482,2023-Aug-25,22:37:32,-56851.81777237344,-369198.2356980687,-27427.52177037807,1.041676803249906,17.609220830832857,9.617295689597926,374555.3835910711,13.560536924760758
2460182.446203704,2023-Aug-25,22:42:32,-56539.29446201331,-369224.5216031123,-27441.93818679312,1.041811816809924,17.438646049582314,9.604591407938926,374535.0439448319,13.558989339548155
2460182.449675926,2023-Aug-25,22:47:32,-56226.73075170847,-369250.551616712,-27456.33554023593,1.041946136160118,17.26803225745534,9.591878394391333,374514.706629218,13.557429423193067
2460182.453148148,2023-Aug-25,22:52:32,-55914.12684977098,-369276.32568043494,-27470.71381761358,1.042079760973034,17.09737956581835,9.579156655415016,374494.3716627316,13.55585716832311
2460182.456620371,2023-Aug-25,22:57:32,-55601.48296461109,-369301.8437360154,-27485.07300584273,1.042212690921591,16.92668808614704,9.566426197481768,374474.039063886,13.554272567579497
2460182.460092593,2023-Aug-25,23:02:32,-55288.79930473713,-369327.1057253551,-27499.41309184978,1.042344925679089,16.755957930026387,9.55368702707535,374453.7088512054,13.552675613617103
2460182.463564815,2023-Aug-25,23:07:32,-54976.076078755366,-369352.111590523,-27513.734062570962,1.042476464919205,16.585189209150624,9.54093915069146,374433.3810432253,13.551066299104471
2460182.467037037,2023-Aug-25,23:12:32,-54663.31349536994,-369376.86127375613,-27528.03590495211,1.042607308315994,16.41438203532326,9.528182574837755,374413.0556584921,13.549444616723877
2460182.470509259,2023-Aug-25,23:17:32,-54350.511763382674,-369401.3547174586,-27542.318605948978,1.042737455543893,16.24353652045706,9.515417306033868,374392.7327155628,13.547810559171351
2460182.473981482,2023-Aug-25,23:22:32,-54037.671091693024,-369425.591864203,-27556.582152527,1.04286690627772,16.072652776574035,9.502643350811402,374372.4122330057,13.546164119156723
2460182.477453704,2023-Aug-25,23:27:32,-53724.791689297934,-369449.57265672984,-27570.82653166147,1.042995660192674,15.90173091580546,9.489860715713938,374352.0942294002,13.544505289403595
2460182.480925926,2023-Aug-25,23:32:32,-53411.87376529174,-369473.297037948,-27585.05173033749,1.043123716964339,15.730771050391846,9.47706940729704,374331.778723336,13.542834062649497
2460182.484398148,2023-Aug-25,23:37:32,-53098.917528866055,-369496.7649509349,-27599.25773555,1.04325107626868,15.559773292682944,9.464269432128273,374311.4657334143,13.541150431645754
2460182.487870371,2023-Aug-25,23:42:32,-52785.92318930963,-369519.9763389362,-27613.44453430381,1.043377737782049,15.38873775513774,9.451460796787204,374291.1552782469,13.53945438915767
2460182.491342593,2023-Aug-25,23:47:32,-52472.890956008254,-369542.9311453666,-27627.61211361358,1.043503701181184,15.217664550324448,9.43864350786541,374270.8473764562,13.537745927964497
